streetLabel	personLabel	genderLabel	occupationLabel	coordinate	postalCode
Marie-Hankel-Straße	Marie Hankel	weiblich	Esperantist	Point(13.83326 51.01908)	01279
Lönsstraße	Hermann Löns	männlich	Drehbuchautor	Point(13.85278 50.99988)	01259
Lönsstraße	Hermann Löns	männlich	Schriftsteller	Point(13.85278 50.99988)	01259
Lönsstraße	Hermann Löns	männlich	Dichter	Point(13.85278 50.99988)	01259
Lönsstraße	Hermann Löns	männlich	Journalist	Point(13.85278 50.99988)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Komponist	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Dirigent	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Pianist	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Hochschullehrer	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Musikwissenschaftler	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Musikpädagoge	Point(13.83508 51.00397)	01259
Rubinsteinstraße	Anton Grigorjewitsch Rubinstein	männlich	Komponist klassischer Musik	Point(13.83508 51.00397)	01259
Josef-Herrmann-Straße	Josef Herrmann	männlich	Opernsänger	Point(13.82836 51.04215)	01326
Roseggerstraße	Peter Rosegger	männlich	Schriftsteller	Point(13.83239 51.05305)	01326
Roseggerstraße	Peter Rosegger	männlich	Dichter	Point(13.83239 51.05305)	01326
Therese-Malten-Straße	Therese Malten	weiblich	Opernsänger	Point(13.85813 51.00637)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Künstler	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Illustrator	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Plakatkünstler	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Maler	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Bildhauer	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Grafiker	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Designer	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Druckgrafiker	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Bauzeichner	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Zeichner	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Lithograf	Point(13.86066 51.00453)	01259
Käthe-Kollwitz-Straße	Käthe Kollwitz	weiblich	Autobiograf	Point(13.86066 51.00453)	01259
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Rechtsanwalt	Point(13.73808 51.11771)	01109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Politiker	Point(13.73808 51.11771)	01109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Wirtschaftswissenschaftler	Point(13.73808 51.11771)	01109
Ludwig-Kossuth-Straße	Lajos Kossuth	männlich	Journalist	Point(13.73808 51.11771)	01109
Bünauplatz	Heinrich von Bünau	männlich	Historiker	Point(13.69949 51.04077)	01159
Wilhelm-Weitling-Straße	Wilhelm Weitling	männlich	Schriftsteller	Point(13.86567 51.00181)	01259
Wilhelm-Weitling-Straße	Wilhelm Weitling	männlich	Publizist	Point(13.86567 51.00181)	01259
Ludwig-Richter-Straße	Ludwig Richter	männlich	Illustrator	Point(13.82692 51.05124)	01326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Maler	Point(13.82692 51.05124)	01326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Hochschullehrer	Point(13.82692 51.05124)	01326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Grafiker	Point(13.82692 51.05124)	01326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Radierer	Point(13.82692 51.05124)	01326
Ludwig-Richter-Straße	Ludwig Richter	männlich	Autobiograf	Point(13.82692 51.05124)	01326
Köhlerstraße	Johann Gottfried Köhler	männlich	Astronom	Point(13.78838 51.0043)	01239
Kotzschweg	August Kotzsch	männlich	Fotograf	Point(13.82777 51.04923)	01326
Putjatinplatz	Nikolai Abramowitsch Putjatin	männlich	Philosoph	Point(13.848643 51.004242)	01259
Robert-Diez-Straße	Robert Diez	männlich	Bildhauer	Point(13.82414 51.05161)	01326
Robert-Diez-Straße	Robert Diez	männlich	Hochschullehrer	Point(13.82414 51.05161)	01326
Heinrich-Bauer-Straße	Heinrich Bauer	männlich	Revolutionär	Point(13.8554 51.00213)	01259
Conertplatz	Herbert Conert	männlich	Architekt	Point(13.69251 51.04585)	01159
Hermann-Schmitt-Platz	Hermann Schmitt	männlich	Jurist	Point(13.82499 50.99278)	01259
Hermann-Schmitt-Platz	Hermann Schmitt	männlich	Hochschullehrer	Point(13.82499 50.99278)	01259
Marie-Wittich-Straße	Marie Wittich	weiblich	Opernsänger	Point(13.77883 51.01307)	01237
Max-Sachs-Straße	Max Sachs	männlich	Schriftsteller	Point(13.66751 51.06575)	01157
Max-Sachs-Straße	Max Sachs	männlich	Politiker	Point(13.66751 51.06575)	01157
Max-Sachs-Straße	Max Sachs	männlich	Redakteur	Point(13.66751 51.06575)	01157
Max-Sachs-Straße	Max Sachs	männlich	Journalist	Point(13.66751 51.06575)	01157
Hauboldstraße	Georg Gottlieb Haubold	männlich	Naturwissenschaftler	Point(13.78549 51.00434)	01239
Krügerstraße	Carl Reinhard Krüger	männlich	Graveur	Point(13.83008 51.05151)	01326
Krügerstraße	Carl Reinhard Krüger	männlich	Medailleur	Point(13.83008 51.05151)	01326
Edmund-Leistner-Weg	Edmund Leistner	männlich	Bürgermeister	Point(13.837789 51.025753)	01279
William-Shakespeare-Straße	William Shakespeare	männlich	Dramatiker	Point(13.7664 51.11012)	01109
Ebertplatz	Friedrich Ebert	männlich	Politiker	Point(13.705247 51.041777)	01159
Goethestraße	Johann Wolfgang von Goethe	männlich	Schriftsteller	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Komponist	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Rechtsanwalt	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Dichter	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Politiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Physiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Bibliothekar	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Jurist	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Diplomat	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Dramatiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Universalgelehrter	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Zoologe	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Staatsmann	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Maler	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Theologe	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Musikkritiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Theaterleiter	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Kunsthistoriker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Botaniker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	bildender Künstler	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Reiseschriftsteller	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Aphoristiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Kunstkritiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Philosoph	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Romancier	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Literat	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Librettist	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Mineraloge	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Kunsttheoretiker	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Autobiograf	Point(13.848995 51.128296)	01465
Goethestraße	Johann Wolfgang von Goethe	männlich	Tagebuchschreiber	Point(13.848995 51.128296)	01465
Bismarckplatz	Otto von Bismarck	männlich	Schriftsteller	Point(13.63235 51.08655)	01156
Bismarckplatz	Otto von Bismarck	männlich	Politiker	Point(13.63235 51.08655)	01156
Bismarckplatz	Otto von Bismarck	männlich	Jurist	Point(13.63235 51.08655)	01156
Bismarckplatz	Otto von Bismarck	männlich	Offizier	Point(13.63235 51.08655)	01156
Bismarckplatz	Otto von Bismarck	männlich	Diplomat	Point(13.63235 51.08655)	01156
Bismarckplatz	Otto von Bismarck	männlich	Einjährig-Freiwilliger	Point(13.63235 51.08655)	01156
Richard-Strauss-Platz	Richard Strauss	männlich	Komponist	Point(13.74938 51.03572)	01219
Richard-Strauss-Platz	Richard Strauss	männlich	Dirigent	Point(13.74938 51.03572)	01219
Richard-Strauss-Platz	Richard Strauss	männlich	Musiker	Point(13.74938 51.03572)	01219
Richard-Strauss-Platz	Richard Strauss	männlich	Librettist	Point(13.74938 51.03572)	01219
Schillerplatz	Friedrich Schiller	männlich	Schriftsteller	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Arzt	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Dichter	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Bibliothekar	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Historiker	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Dramatiker	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Übersetzer	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Dichterarzt	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Hochschullehrer	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Journalist	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Militärarzt	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Philosoph	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Romancier	Point(13.846684 51.127355)	01465
Schillerplatz	Friedrich Schiller	männlich	Ästhetiker	Point(13.846684 51.127355)	01465
Olbrichtplatz	Friedrich Olbricht	männlich	Militär	Point(13.758463 51.076533)	01099
Olbrichtplatz	Friedrich Olbricht	männlich	Offizier	Point(13.758463 51.076533)	01099
Olbrichtplatz	Friedrich Olbricht	männlich	Widerstandskämpfer	Point(13.758463 51.076533)	01099
Merianplatz	Maria Sibylla Merian	weiblich	Naturwissenschaftler	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Künstler	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Lepidopterologe	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Illustrator	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Maler	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Grafiker	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Botaniker	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	Entomologe	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	botanischer Illustrator	Point(13.670396 51.045212)	01169
Merianplatz	Maria Sibylla Merian	weiblich	wissenschaftlicher Illustrator	Point(13.670396 51.045212)	01169
Wilhelm-Külz-Straße	Wilhelm Külz	männlich	Rechtsanwalt	Point(13.746384 51.116543)	01109
Wilhelm-Külz-Straße	Wilhelm Külz	männlich	Politiker	Point(13.746384 51.116543)	01109
Wilhelm-Külz-Straße	Wilhelm Külz	männlich	Lord Mayor	Point(13.746384 51.116543)	01109
Wilhelm-Wolf-Straße	Wilhelm Wolff	männlich	Schriftsteller	Point(13.876809 51.008772)	01326
Wilhelm-Wolf-Straße	Wilhelm Wolff	männlich	Politiker	Point(13.876809 51.008772)	01326
Wilhelm-Wolf-Straße	Wilhelm Wolff	männlich	Schulmeister	Point(13.876809 51.008772)	01326
Wilhelm-Wolf-Straße	Wilhelm Wolff	männlich	Journalist	Point(13.876809 51.008772)	01326
Wilhelm-Wolf-Straße	Wilhelm Wolff	männlich	Revolutionär	Point(13.876809 51.008772)	01326
Wundtstraße	Wilhelm Wundt	männlich	Schriftsteller	Point(13.74823 51.02952)	01217
Wundtstraße	Wilhelm Wundt	männlich	Psychologe	Point(13.74823 51.02952)	01217
Wundtstraße	Wilhelm Wundt	männlich	Hochschullehrer	Point(13.74823 51.02952)	01217
Wundtstraße	Wilhelm Wundt	männlich	Physiologe	Point(13.74823 51.02952)	01217
Wundtstraße	Wilhelm Wundt	männlich	Philosoph	Point(13.74823 51.02952)	01217
Zeiss-Abbe-Straße	Ernst Abbe	männlich	Astronom	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Ernst Abbe	männlich	Physiker	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Ernst Abbe	männlich	Hochschullehrer	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Ernst Abbe	männlich	Statistiker	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Ernst Abbe	männlich	Objektiv-Konstrukteur	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Carl Zeiß	männlich	Fotograf	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Carl Zeiß	männlich	Ingenieur	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Carl Zeiß	männlich	Unternehmer	Point(13.79181 51.15054)	01108
Zeiss-Abbe-Straße	Carl Zeiß	männlich	Physiker	Point(13.79181 51.15054)	01108
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Naturwissenschaftler	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Zoologe	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Pflanzenjäger	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Botaniker	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Entomologe	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Forschungsreisender	Point(13.678106 51.045352)	01169
Amalie-Dietrich-Platz	Amalie Dietrich	weiblich	Hobbywissenschaftler	Point(13.678106 51.045352)	01169
Wilhelmine-Reichard-Ring	Wilhelmine Reichard	weiblich	Ballonfahrer	Point(13.765323 51.123898)	01109
Riegelplatz	Herman Riegel	männlich	Hochschullehrer	Point(13.686128 51.083687)	01139
Riegelplatz	Herman Riegel	männlich	Kunsthistoriker	Point(13.686128 51.083687)	01139
Fritz-Löffler-Platz	Fritz Löffler	männlich	Kunsthistoriker	Point(13.73048 51.03278)	01069
Fritz-Löffler-Platz	Fritz Löffler	männlich	Musikwissenschaftler	Point(13.73048 51.03278)	01069
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Künstler	Point(13.825231 51.046939)	01326
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Illustrator	Point(13.825231 51.046939)	01326
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Maler	Point(13.825231 51.046939)	01326
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Hochschullehrer	Point(13.825231 51.046939)	01326
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Grafiker	Point(13.825231 51.046939)	01326
Josef-Hegenbarth-Weg	Josef Hegenbarth	männlich	Zeichner	Point(13.825231 51.046939)	01326
Gottfried-Keller-Platz	Gottfried Keller	männlich	Schriftsteller	Point(13.676557 51.062449)	01157
Gottfried-Keller-Platz	Gottfried Keller	männlich	Dichter	Point(13.676557 51.062449)	01157
Gottfried-Keller-Platz	Gottfried Keller	männlich	Maler	Point(13.676557 51.062449)	01157
Gottfried-Keller-Platz	Gottfried Keller	männlich	Staatsschreiber	Point(13.676557 51.062449)	01157
Gottfried-Keller-Platz	Gottfried Keller	männlich	Romancier	Point(13.676557 51.062449)	01157
Güntzplatz	Elija	männlich	Thaumaturg	Point(13.758432 51.054029)	01307
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Künstler	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Illustrator	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Plakatkünstler	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Maler	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Bildhauer	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Grafiker	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Designer	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Druckgrafiker	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Bauzeichner	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Zeichner	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Lithograf	Point(13.78936 51.11905)	01109
Käthe-Kollwitz-Platz	Käthe Kollwitz	weiblich	Autobiograf	Point(13.78936 51.11905)	01109
Grillparzerplatz	Franz Grillparzer	männlich	Schriftsteller	Point(13.682885 51.055307)	01157
Grillparzerplatz	Franz Grillparzer	männlich	Dichter	Point(13.682885 51.055307)	01157
Grillparzerplatz	Franz Grillparzer	männlich	Politiker	Point(13.682885 51.055307)	01157
Grillparzerplatz	Franz Grillparzer	männlich	Dramatiker	Point(13.682885 51.055307)	01157
Weberplatz	Carl Maria von Weber	männlich	Komponist	Point(13.74898 51.03068)	01217
Weberplatz	Carl Maria von Weber	männlich	Dirigent	Point(13.74898 51.03068)	01217
Weberplatz	Carl Maria von Weber	männlich	Pianist	Point(13.74898 51.03068)	01217
Weberplatz	Carl Maria von Weber	männlich	Gitarrist	Point(13.74898 51.03068)	01217
Weberplatz	Carl Maria von Weber	männlich	Musikkritiker	Point(13.74898 51.03068)	01217
Weberplatz	Carl Maria von Weber	männlich	klassischer Gitarrist	Point(13.74898 51.03068)	01217
Albertplatz	Albert von Sachsen	männlich	Politiker	Point(13.61158 51.08212)	01156
Zinggstraße	Adrian Zingg	männlich	Maler	Point(13.69773 51.07034)	01139
Zinggstraße	Adrian Zingg	männlich	Hochschullehrer	Point(13.69773 51.07034)	01139
Zinggstraße	Adrian Zingg	männlich	Grafiker	Point(13.69773 51.07034)	01139
Zinggstraße	Adrian Zingg	männlich	Zeichner	Point(13.69773 51.07034)	01139
Ebertplatz	Francesco Crispi	männlich	Rechtsanwalt	Point(13.705247 51.041777)	01159
Ebertplatz	Francesco Crispi	männlich	Politiker	Point(13.705247 51.041777)	01159
Ebertplatz	Francesco Crispi	männlich	Diplomat	Point(13.705247 51.041777)	01159
Moreauweg	Jean-Victor Moreau	männlich	Militär	Point(13.735581 51.023206)	01217
Moreauweg	Jean-Victor Moreau	männlich	Offizier	Point(13.735581 51.023206)	01217
Moreauweg	Jean-Victor Moreau	männlich	Befehlshaber	Point(13.735581 51.023206)	01217
Rietschelweg	Ernst Rietschel	männlich	Bildhauer	Point(13.816384 51.056116)	01326
Rietschelweg	Ernst Rietschel	männlich	Hochschullehrer	Point(13.816384 51.056116)	01326
Marta-Fraenkel-Straße	Marta Fraenkel	weiblich	Arzt	Point(13.742048 51.069595)	01097
Goetzplatz	Ferdinand Goetz	männlich	Arzt	Point(13.850815 51.00641)	01259
Goetzplatz	Ferdinand Goetz	männlich	Politiker	Point(13.850815 51.00641)	01259
Goetzplatz	Ferdinand Goetz	männlich	Redakteur	Point(13.850815 51.00641)	01259
Güntzplatz	Justus Friedrich Güntz	männlich	Verleger	Point(13.758432 51.054029)	01307
Hohenthalplatz	Peter Carl Wilhelm von Hohenthal	männlich	Politiker	Point(13.71386 51.058741)	01067
Albert-Wolf-Platz	Albert Wolf	männlich	Rabbiner	Point(13.802165 51.008246)	01239
Albert-Wolf-Platz	Albert Wolf	männlich	Feldrabbiner	Point(13.802165 51.008246)	01239
